row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
148,cf972146b7dfe39d51ddf44874de15f1402d25abbb1b5b704566df862425225f,"A 30-year-old woman who is 18 weeks pregnant reported with right sided abdominal pain and tenderness. She had a low-grade fever, anorexia and one episode of bilious vomiting. Which of the following is the most likely diagnosis",b.	Acute pancreatitis,c.	Acute gastritis,e.	Diverticulitis,a.	Acute cholecystitis,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""Right-sided abdominal pain with tenderness, low-grade fever, anorexia, and bilious vomiting in a pregnant woman is most consistent with acute cholecystitis, which is more common in pregnancy due to biliary stasis. Appendicitis would be the top consideration but is not listed.""
}",D,,0.6,"Right-sided abdominal pain with tenderness, low-grade fever, anorexia, and bilious vomiting in a pregnant woman is most consistent with acute cholecystitis, which is more common in pregnancy due to biliary stasis. Appendicitis would be the top consideration but is not listed."
149,9064e50eb618891318fd6de08a2a1aade9410591e4f9a75fce16458a06ad0eac,"24)	Upon entering your examination room, you find a father who is visibly upset. He has brought his 1-month-old and 2-year-old daughters to see you today because his wife was recently diagnosed with tuberculosis. As you question him further, he tells you that his wife's physician told him that his wife's chest radiograph was abnormal and she was ""smear-positive."" He hands you results from the health department stating that he and his daughters all had negative skin tests and chest radiographs. His wife is at the health department today to start medicines against tuberculosis, and he wants to know if there is anything that should be done for the children. Of the following, the MOST appropriate treatment is to",administer the bacille Calmette-Guérin vaccine,repeat the skin test in 1 month,remove the children from the home for 3 months,provide reassurance,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.7,
  ""rationale"": ""Young children (especially <5 years) exposed to a smear-positive TB contact should receive window prophylaxis with isoniazid despite initial negative testing, and have skin testing repeated in 8-12 weeks. Among the options given, repeating the skin test in ~1 month (window period follow-up) is the most appropriate management step.""
}",B,,0.7,"Young children (especially <5 years) exposed to a smear-positive TB contact should receive window prophylaxis with isoniazid despite initial negative testing, and have skin testing repeated in 8-12 weeks. Among the options given, repeating the skin test in ~1 month (window period follow-up) is the most appropriate management step."
150,9cc5ef2bb982e980edacc673d93ab4e9ec3a18495f26c0fc42d7ee7e7a8ad438,A 3 month old male infant developed otitis media for which he was given a course of co-trimoxazole. A few days later he developed extensive peeling of the skin; there was no mucosal lesion and the baby was not toxic. The most likely diagnosis is?,Toxic Epidermal Necrolysis,Staphylococcal scalded skin syndrome,Infantile pemphigus,Stevens Johnson Syndrome,"{
  ""choice"": ""B"",
  ""abstain_code"": null,
  ""confidence"": 0.85,
  ""rationale"": ""In an infant with extensive skin peeling, no mucosal involvement, and non-toxic appearance, staphylococcal scalded skin syndrome is most likely. TEN and SJS typically involve mucosa and cause systemic toxicity; the drug exposure is a distractor.""
}",B,,0.85,"In an infant with extensive skin peeling, no mucosal involvement, and non-toxic appearance, staphylococcal scalded skin syndrome is most likely. TEN and SJS typically involve mucosa and cause systemic toxicity; the drug exposure is a distractor."
151,0e1e0585ddba4593af322a576e186045a35529b68b0066969f74f6ba7c15135d,A 36-year-old HIV-positive woman on highly active anti-retroviral therapy (HAART) comes to see you after a positive pregnancy test. Which one of the following statements is not true with regard to her management?,Screening for genital infections at booking and at 28 weeks' gestation.,Screening for Hepatitis C should be performed at booking.,Advise her to continue to take HAART throughout the pregnancy and postpartum.,Avoidance of breastfeeding reduces the risk of mother to child transmission.,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.6,
  ""rationale"": ""HAART should be continued, but the statement 'throughout pregnancy and postpartum' is not universally accurate — guidelines recommend HAART during pregnancy with decisions about postpartum continuation based on clinical criteria. The other three statements (screening for genital infections at booking and 28 weeks, Hepatitis C screening at booking, and avoiding breastfeeding to reduce MTCT) are all standard recommendations.""
}",C,,0.6,"HAART should be continued, but the statement 'throughout pregnancy and postpartum' is not universally accurate — guidelines recommend HAART during pregnancy with decisions about postpartum continuation based on clinical criteria. The other three statements (screening for genital infections at booking and 28 weeks, Hepatitis C screening at booking, and avoiding breastfeeding to reduce MTCT) are all standard recommendations."
152,654a036cd633ca2659793c28678b628cf1c3b824e372ec59e74662da00ebd2e2,A 62-year-old man who smokes 30 cigarettes a day is brought to the hospital on account of increasing confusion and drowsiness over the past 6 days. His wife mentioned he also has a 3-month history of cough and weight loss. He has decreased breath sounds on the left and Chest X ray done showed a hilar mass suspiscious for lung malignancy. His blood tests was significant for hyponatraemia of 122 mmol/L . What is the most probable cause of his symptoms?,Adenocarcinoma,Mesothelioma,Bronchial carcinoid,Squamous cell cancer,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.45,
  ""rationale"": ""Hyponatremia from SIADH is classically associated with small cell lung cancer, which is not listed. Among the given options, squamous cell carcinoma is centrally located (hilar) and smoking-related, making it the best fit, though SIADH is less typical (squamous more often causes hypercalcemia via PTHrP).""
}",D,,0.45,"Hyponatremia from SIADH is classically associated with small cell lung cancer, which is not listed. Among the given options, squamous cell carcinoma is centrally located (hilar) and smoking-related, making it the best fit, though SIADH is less typical (squamous more often causes hypercalcemia via PTHrP)."
153,6e5b28107c63ad61f98c8ef134f3e414438df3f3f3a1da3eac145c9f52317bfa,A 72-year-old man presents with intermittent dysphagia to both solids and liquids over the past 8 months. He experiences retrosternal pain which is relieved by regurgitating food. He has had one episode of pneumonia over the past year. There is mild epigastric tenderness on palpation. A barium swallow done showed dilated oesophagus with a bird’s beak appearance. What is the most likely diagnosis?,Oesophageal carcinoma,Eosinophilic oesophagitis,Zenker’s diverticulum,Oesophageal spasms,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""The clinical picture (dysphagia to solids and liquids, regurgitation, aspiration pneumonia) with barium swallow showing a dilated esophagus and bird's beak appearance is classic for achalasia, which is not listed among the options.""
}",,NO_VALID_OPTION,0.95,"The clinical picture (dysphagia to solids and liquids, regurgitation, aspiration pneumonia) with barium swallow showing a dilated esophagus and bird's beak appearance is classic for achalasia, which is not listed among the options."
154,4ad6efb8963c3d27c18a9738b9130b82b6c04740aba02afb598d70e12c423911,"A 16 year old boy presented with asymptomatic, multiple , erythematous, annulare lesions with acollarette of scales at the periphery of the lesions present on the trunk. The most likely diagnosis is?",Pityriasis versicolor,tinea versicolor,Pityrias rurba pilaris,Pityriasis alba,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""The description (annular erythematous lesions with a collarette of scale on the trunk in an adolescent) is classic for Pityriasis rosea, which is not listed among the options. None of the provided choices fit this presentation.""
}",,NO_VALID_OPTION,0.9,"The description (annular erythematous lesions with a collarette of scale on the trunk in an adolescent) is classic for Pityriasis rosea, which is not listed among the options. None of the provided choices fit this presentation."
155,25df01f16e1fa13192450b0afab12ae9f0970bf142de3e1ae67572dd8bbf364c,"In transtentorial herniation, there may be lateral displacement of the midbrain which may compress the opposite cerebral peduncle leading to a Babinski response and hemiparesis contralateral to the original hemiparesis. This phenomenon is known as?

 
 


",Uhthoff’s Phenomenon,Elsberg Phenomenon,Bells phenomenon,Monroe-Kellie doctrine,"{
  ""choice"": null,
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.95,
  ""rationale"": ""The phenomenon described is Kernohan's notch phenomenon (false localizing sign), which is not listed among the options. Uhthoff's is MS-related heat sensitivity, Bell's is eye rolling, Monro-Kellie is intracranial volume doctrine, and Elsberg relates to bladder.""
}",,NO_VALID_OPTION,0.95,"The phenomenon described is Kernohan's notch phenomenon (false localizing sign), which is not listed among the options. Uhthoff's is MS-related heat sensitivity, Bell's is eye rolling, Monro-Kellie is intracranial volume doctrine, and Elsberg relates to bladder."
156,586d62e76745b3f0496ccf8387f1033f77ed7c095234b4b8cc89d41d7bfadc3d,"A 45-year-old white female smoker is admitted to the hospital for observation after presenting to the emergency department with vague chest pain. There is no past history of cardiac disease, diabetes, hypertension, or hyperlipidemia. Later that night while in bed she has a recurrence of pain, at which time cardiac monitoring shows a transient elevation of precordial ST segments. The pain is promptly relieved by sublingual nitroglycerin. Physical exam is unremarkable. Which of the following is the best follow up management plan?",Echocardiography and anti-inflammatory therapy,EGD and proton pump inhibitor therapy,Exercise stress testing; treatment depending on results,Coronary angiography; likely treatment with nitrates and calcium channel blockers,"{
  ""choice"": ""D"",
  ""abstain_code"": null,
  ""confidence"": 0.9,
  ""rationale"": ""Transient ST elevation at rest relieved by nitroglycerin in a smoker is classic for Prinzmetal (vasospastic) angina. Coronary angiography is needed to exclude fixed obstructive disease, and treatment is with nitrates and calcium channel blockers.""
}",D,,0.9,"Transient ST elevation at rest relieved by nitroglycerin in a smoker is classic for Prinzmetal (vasospastic) angina. Coronary angiography is needed to exclude fixed obstructive disease, and treatment is with nitrates and calcium channel blockers."
157,5427d46a9c9b7b93651a9e405086ea7dcaf95a5ed1ef2d5ef361d03babeb42dd,"During a major ward round, you overheard the consultant ask a patient to spell WORLD backwards. He later asked another patient to mention the days of the week forward and backwards. Your colleague standing next to you wants to know what item on the mental status examination the consultant is assessing. Your answer is 
 
 
 
 
 
",Judgement,Attention,Concentration,Memory,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.75,
  ""rationale"": ""Spelling WORLD backwards and reciting days of the week forward and backward are classic tests of concentration on the MSE, requiring sustained mental effort on a task.""
}",C,,0.75,"Spelling WORLD backwards and reciting days of the week forward and backward are classic tests of concentration on the MSE, requiring sustained mental effort on a task."
