row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
31,beb60b2b374bbe06ebf60da3a61ee428c8a43f5218eef93852630864deebf280,"A 48-year-old black female complains of joint pain and morning stiffness over 4 months. Examination reveals swelling of the wrists and MCPs as well as tenderness and joint effusion in both knees. The rheumatoid factor is positive, antibodies to cyclic citrullinated protein are present, and subcutaneous nodules are noted on the extensor surfaces of the forearm.
Which of the following statements is correct?",Prednisone 60 mg per day should be started,The patient has RA and should be evaluated for disease-modifying antirheumatic therapy,A nonsteroidal anti-inflammatory drug should be added to aspirin,The patient’s prognosis is highly favorable,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.93,
  ""rationale"": ""Her symmetric small-joint swelling, RF and anti-CCP positivity, and subcutaneous nodules confirm RA with poor prognostic features. Early evaluation for DMARD therapy is indicated; high-dose prednisone and adding another NSAID are inappropriate, and prognosis is not highly favorable.""
}",B,,0.93,"Her symmetric small-joint swelling, RF and anti-CCP positivity, and subcutaneous nodules confirm RA with poor prognostic features. Early evaluation for DMARD therapy is indicated; high-dose prednisone and adding another NSAID are inappropriate, and prognosis is not highly favorable."
32,46b3e9ed9ea547955b57d85b8a22238180a4cf3f2e0a1f6fa4ae9be5ce5046eb,"A 52-year-old man who works as a plumber and smokes 15 cigarettes every day presents to the clinic on account of reduced exercise tolerance. There is a quiet wheeze heard on auscultation of the chest. His body mass index is 30 kg/m2. Lung function test done showed FVC of 88%, FEV 1/FVC ratio of 65% and FEV 1/FVC post bronchodilator ratio of 68%. What is the most likely diagnosis?",Asthma,Asbestosis,Idiopathic pulmonary fibrosis,Obesity hypoventilation syndrome,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.6,
  ""rationale"": ""Spirometry shows an obstructive pattern (FEV1/FVC <70%) with wheeze; the other options are restrictive or hypoventilation disorders, so asthma is the only obstructive diagnosis listed. Post-bronchodilator remains obstructed but no other listed option fits.""
}",A,,0.6,"Spirometry shows an obstructive pattern (FEV1/FVC <70%) with wheeze; the other options are restrictive or hypoventilation disorders, so asthma is the only obstructive diagnosis listed. Post-bronchodilator remains obstructed but no other listed option fits."
33,2b1dd55a9aa2bc8cefb4adab74c8ec2149f6488578609a6d3eb1e5fe32b48b35,"An 11 year old child presented with sudden onset inward deviation of Right Eye, following a febrile illness treated with some injections at a private hospital. He has been complaining of neck pain and staggers when walking. What is the most likely diagnosis?",3rd Cranial Nerve palsy,Childhood Esotropia,Pseudotumor of the orbit,Retinoblastoma,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Sudden inward deviation in a child after illness is most consistent with acute acquired comitant esotropia. Third nerve palsy typically causes a “down and out” eye with ptosis, and retinoblastoma or orbital pseudotumor do not fit the age and systemic signs described.""
}",B,,0.7,"Sudden inward deviation in a child after illness is most consistent with acute acquired comitant esotropia. Third nerve palsy typically causes a “down and out” eye with ptosis, and retinoblastoma or orbital pseudotumor do not fit the age and systemic signs described."
34,657308b4ee3102542e5a5d67eb076bd454031da08c363f4306e7751b99087a98,"A 67-year-old man presents to the outpatient clinic with a CT angiogram, which shows occlusion of the distal aorta and proximal common iliac arteries. Which of the following symptoms is this patient LEAST likely to experience as a result of this finding?",. Constipation,Buttock claudication,Erectile dysfunction,Thigh claudication,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Aortoiliac occlusive disease (Leriche syndrome) classically causes buttock/thigh claudication and erectile dysfunction. Constipation is not a typical manifestation of this vascular occlusion.""
}",A,,0.95,Aortoiliac occlusive disease (Leriche syndrome) classically causes buttock/thigh claudication and erectile dysfunction. Constipation is not a typical manifestation of this vascular occlusion.
35,a123cba69d82a3b58c46fa49f607a0f97a70ec2fc901161324d293a52c3ab56c,"A 29-year-old woman presents to the emergency department by ambulance with a history of a severe headache for 3 days and focal seizures. Two months prior to this, she presented to her GP with menorrhagia of 10 months' duration. She was offered LNG-IUS but she declined. She was prescribed tranexamic acid to be taken during her periods. Her medications box reveals that she has taken tranexamic acid for the whole previous month. There is no history of any viral illness recently. 
What is the likely diagnosis in her case?",Subarachnoid haemorrhage,Intracerebral haemorrhage,Cerebral sinus thrombosis,Drug-induced psychosis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Headache with focal seizures in a young woman is classic for cerebral venous sinus thrombosis. Prolonged tranexamic acid use increases thrombotic risk. This best explains her presentation.""
}",C,,0.9,Headache with focal seizures in a young woman is classic for cerebral venous sinus thrombosis. Prolonged tranexamic acid use increases thrombotic risk. This best explains her presentation.
36,fecab0fb0a103bfbe1ab689983a15a5b359c545c88b21d25809f2354abe4d6ce,"You are called to a cardiac arrest in the Emergency Department where a patient who is known to the dialysis unit has been brought by ambulance. On reviewing her drugs, you note that she is taking a statin, three antihypertensive agents, aspirin and has been receiving
erythropoietin injections. Unfortunately, resuscitation is unsuccessful.
Which of the following is the commonest cause of death in renal dialysis patients?





",Gastrointestinal hemorrhage,Occult malignancy,Pulmonary embolus,Cardiovascular disease,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Cardiovascular disease is the leading cause of death in patients on dialysis due to accelerated atherosclerosis, LV hypertrophy, and arrhythmias. GI bleeding, malignancy, and PE are less common causes.""
}",D,,0.92,"Cardiovascular disease is the leading cause of death in patients on dialysis due to accelerated atherosclerosis, LV hypertrophy, and arrhythmias. GI bleeding, malignancy, and PE are less common causes."
37,7f00f7e6029e323cbe842b3b2d25593908332580846dc8c8d1c23da50cdbcf88,"A 53-year-old diabetic who weighs 65 kg sustained an open injury on his leg when a log of wood fell on his left leg. He was managing the wound at home with local remedies. Over the subsequent week he noticed that the left leg had become warm reddened and very painful to touch. He also observed a yellowish purulent discharge from the open wound. He was rushed to the hospitals where he was found to confused and weak. His temperature on examination was 38.7 o C. His pulse and respiratory rates were 106 and 28 respectively. The BP was 74/46 mmHg which did not improve after 2 L of normal saline was administered by the medical officer on duty. A full blood count revealed a WBC of 18 x 109/L . The RBS on arrival at the emergency was 28 mmol/L . 
Use the above information to answer questions 7 to 10

7. From the above scenario, what is the most appropriate diagnosis for the patient",d.Gas gangrene,b.Septicaemia,Bacteraemia,a.Sepsis,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""He has an infected leg wound with systemic inflammatory response and organ dysfunction (confusion, hypotension refractory to fluids), meeting criteria for sepsis (likely septic shock). Bacteraemia lacks systemic features, and gas gangrene is not suggested. Septicaemia is outdated terminology; sepsis is most appropriate.""
}",D,,0.9,"He has an infected leg wound with systemic inflammatory response and organ dysfunction (confusion, hypotension refractory to fluids), meeting criteria for sepsis (likely septic shock). Bacteraemia lacks systemic features, and gas gangrene is not suggested. Septicaemia is outdated terminology; sepsis is most appropriate."
38,78b9bee770698aabe054fcec1080a938b25f761efebb6c6fdcbb7b2b12bbe82d,"A 19-year-old man is brought to the physician by his parents after he called them from college, terrified that the Mafia was after him. He reports that he has eaten nothing for the past six months other than canned beans because “they are into everything—I can’t be too careful.” He is convinced that the Mafia has put cameras in his dormitory room and that they are watching his every move. He occasionally hears the voices of two men talking about him when no one is around. His roommate states that for the past 7 months the patient has been increasingly withdrawn and suspicious. Which of the following is the most likely diagnosis?",Delusional disorder,Schizoaffective disorder,Schizophreniform disorder,cannabis  intoxication,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.9,
  ""rationale"": ""Findings meet criteria for schizophrenia (>6 months of psychosis with hallucinations, delusions, and functional decline), which is not listed. Schizophreniform disorder requires <6 months; delusional disorder lacks hallucinations/marked impairment; schizoaffective requires mood episodes; cannabis intoxication is acute.""
}",null,NO_VALID_OPTION,0.9,"Findings meet criteria for schizophrenia (>6 months of psychosis with hallucinations, delusions, and functional decline), which is not listed. Schizophreniform disorder requires <6 months; delusional disorder lacks hallucinations/marked impairment; schizoaffective requires mood episodes; cannabis intoxication is acute."
39,8678c6eb7b278bbe792b7b8325861f168725acb8ad992861132c1b74c7e71861,59. A university female student started lactating even though she is not pregnant. She also noticed worsening of her vision and intermittent episodes of headache and nausea. She reported to the hospital where a Head CT scan was done which revealed a tumour in the brain. Where is the tumour likely situated,The hypothalamus,b.The pituitary,c.The medulla,d.The cerebrum,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Galactorrhea suggests a prolactin-secreting pituitary adenoma. Visual changes and headaches indicate mass effect near the optic chiasm, consistent with a pituitary tumor.""
}",B,,0.95,"Galactorrhea suggests a prolactin-secreting pituitary adenoma. Visual changes and headaches indicate mass effect near the optic chiasm, consistent with a pituitary tumor."
40,4ddd0890350233d61362a84320a29698a2039b7ce86245bd2d4efb25a27f8f98,"A 16-year form 2 student at Starehe Boy Centre, from Lokichogio, is admitted at Kiambu Hospital with abdominal distention with cystic liver mass with septations. Intraoperatively, a cystic mass with daughter cysts was identified. Partial cystectomy done. What is the most appropriate postoperative management of this condition?",Metronidazole for 10days,Praziquantel for 5 days,Albendazole for 28 days,Mebendazole for 28 days,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Daughter cysts indicate hepatic hydatid disease. Postoperative albendazole is first-line to sterilize residual cyst contents and reduce recurrence. A 28-day course is the standard regimen.""
}",C,,0.9,Daughter cysts indicate hepatic hydatid disease. Postoperative albendazole is first-line to sterilize residual cyst contents and reduce recurrence. A 28-day course is the standard regimen.
