question_id,category,question_type,correct_choice,stem,option_A,option_B,option_C,option_D,row_index,judge_raw,judge_label,judge_plausible_options,judge_reason,judge_parse_ok,judge_error,judge_reused
46b3e9ed9ea547955b57d85b8a22238180a4cf3f2e0a1f6fa4ae9be5ce5046eb,Pulmonary_Medicine,NOTA,NOTA,"A 52-year-old man who works as a plumber and smokes 15 cigarettes every day presents to the clinic on account of reduced exercise tolerance. There is a quiet wheeze heard on auscultation of the chest. His body mass index is 30 kg/m2. Lung function test done showed FVC of 88%, FEV 1/FVC ratio of 65% and FEV 1/FVC post bronchodilator ratio of 68%. What is the most likely diagnosis?",Asthma,Asbestosis,Idiopathic pulmonary fibrosis,Obesity hypoventilation syndrome,32,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Persistent post-bronchodilator obstruction in a middle-aged smoker is most consistent with COPD, which is not listed; the provided options suggest asthma (without reversibility) or restrictive conditions, making none acceptable.""
}",TRUE_NOTA,,"Persistent post-bronchodilator obstruction in a middle-aged smoker is most consistent with COPD, which is not listed; the provided options suggest asthma (without reversibility) or restrictive conditions, making none acceptable.",TRUE,,FALSE
2b1dd55a9aa2bc8cefb4adab74c8ec2149f6488578609a6d3eb1e5fe32b48b35,Ophthalmology,NOTA,NOTA,"An 11 year old child presented with sudden onset inward deviation of Right Eye, following a febrile illness treated with some injections at a private hospital. He has been complaining of neck pain and staggers when walking. What is the most likely diagnosis?",3rd Cranial Nerve palsy,Childhood Esotropia,Pseudotumor of the orbit,Retinoblastoma,33,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""Acute inward deviation after febrile illness with ataxia points to right sixth cranial nerve (lateral rectus) palsy, which is not among the options. Third nerve palsy is incompatible with inward deviation and “childhood esotropia” is nonspecific and does not account for the neurological signs.""
}",TRUE_NOTA,,"Acute inward deviation after febrile illness with ataxia points to right sixth cranial nerve (lateral rectus) palsy, which is not among the options. Third nerve palsy is incompatible with inward deviation and “childhood esotropia” is nonspecific and does not account for the neurological signs.",TRUE,,FALSE
657308b4ee3102542e5a5d67eb076bd454031da08c363f4306e7751b99087a98,Cardiology,INTACT,A,"A 67-year-old man presents to the outpatient clinic with a CT angiogram, which shows occlusion of the distal aorta and proximal common iliac arteries. Which of the following symptoms is this patient LEAST likely to experience as a result of this finding?",. Constipation,Buttock claudication,Erectile dysfunction,Thigh claudication,34,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""A""],
  ""reason"": ""Leriche syndrome causes buttock/thigh claudication and erectile dysfunction; constipation is not typical, making A the correct choice, so NOTA is not correct.""
}",FALSE_NOTA,A,"Leriche syndrome causes buttock/thigh claudication and erectile dysfunction; constipation is not typical, making A the correct choice, so NOTA is not correct.",TRUE,,FALSE
a123cba69d82a3b58c46fa49f607a0f97a70ec2fc901161324d293a52c3ab56c,Obstetrics_and_Gynecology,INTACT,C,"A 29-year-old woman presents to the emergency department by ambulance with a history of a severe headache for 3 days and focal seizures. Two months prior to this, she presented to her GP with menorrhagia of 10 months' duration. She was offered LNG-IUS but she declined. She was prescribed tranexamic acid to be taken during her periods. Her medications box reveals that she has taken tranexamic acid for the whole previous month. There is no history of any viral illness recently. 
What is the likely diagnosis in her case?",Subarachnoid haemorrhage,Intracerebral haemorrhage,Cerebral sinus thrombosis,Drug-induced psychosis,35,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Cerebral venous sinus thrombosis fits the severe headache and focal seizures with excess tranexamic acid use; option C is correct, so NOTA is not.""
}",FALSE_NOTA,C,"Cerebral venous sinus thrombosis fits the severe headache and focal seizures with excess tranexamic acid use; option C is correct, so NOTA is not.",TRUE,,FALSE
fecab0fb0a103bfbe1ab689983a15a5b359c545c88b21d25809f2354abe4d6ce,Nephrology,INTACT,D,"You are called to a cardiac arrest in the Emergency Department where a patient who is known to the dialysis unit has been brought by ambulance. On reviewing her drugs, you note that she is taking a statin, three antihypertensive agents, aspirin and has been receiving
erythropoietin injections. Unfortunately, resuscitation is unsuccessful.
Which of the following is the commonest cause of death in renal dialysis patients?





",Gastrointestinal hemorrhage,Occult malignancy,Pulmonary embolus,Cardiovascular disease,36,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Cardiovascular disease is the leading cause of death in dialysis patients, making option D correct; therefore, NOTA is not correct.""
}",FALSE_NOTA,D,"Cardiovascular disease is the leading cause of death in dialysis patients, making option D correct; therefore, NOTA is not correct.",TRUE,,FALSE
7f00f7e6029e323cbe842b3b2d25593908332580846dc8c8d1c23da50cdbcf88,Internal_Medicine,NOTA,NOTA,"A 53-year-old diabetic who weighs 65 kg sustained an open injury on his leg when a log of wood fell on his left leg. He was managing the wound at home with local remedies. Over the subsequent week he noticed that the left leg had become warm reddened and very painful to touch. He also observed a yellowish purulent discharge from the open wound. He was rushed to the hospitals where he was found to confused and weak. His temperature on examination was 38.7 o C. His pulse and respiratory rates were 106 and 28 respectively. The BP was 74/46 mmHg which did not improve after 2 L of normal saline was administered by the medical officer on duty. A full blood count revealed a WBC of 18 x 109/L . The RBS on arrival at the emergency was 28 mmol/L . 
Use the above information to answer questions 7 to 10

7. From the above scenario, what is the most appropriate diagnosis for the patient",d.Gas gangrene,b.Septicaemia,Bacteraemia,a.Sepsis,37,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The most appropriate diagnosis is septic shock from a severe soft tissue infection; none of the listed options state septic shock, and ‘sepsis’ is incomplete without the shock qualifier.""
}",TRUE_NOTA,,"The most appropriate diagnosis is septic shock from a severe soft tissue infection; none of the listed options state septic shock, and ‘sepsis’ is incomplete without the shock qualifier.",TRUE,,FALSE
78b9bee770698aabe054fcec1080a938b25f761efebb6c6fdcbb7b2b12bbe82d,Psychiatry,NOTA,NOTA,"A 19-year-old man is brought to the physician by his parents after he called them from college, terrified that the Mafia was after him. He reports that he has eaten nothing for the past six months other than canned beans because “they are into everything—I can’t be too careful.” He is convinced that the Mafia has put cameras in his dormitory room and that they are watching his every move. He occasionally hears the voices of two men talking about him when no one is around. His roommate states that for the past 7 months the patient has been increasingly withdrawn and suspicious. Which of the following is the most likely diagnosis?",Delusional disorder,Schizoaffective disorder,Schizophreniform disorder,cannabis  intoxication,38,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The most likely diagnosis is schizophrenia (>6 months of psychotic disturbance with delusions, auditory hallucinations, and functional decline). None of the listed options matches schizophrenia; schizophreniform is excluded by duration and delusional disorder lacks hallucinations.""
}",TRUE_NOTA,,"The most likely diagnosis is schizophrenia (>6 months of psychotic disturbance with delusions, auditory hallucinations, and functional decline). None of the listed options matches schizophrenia; schizophreniform is excluded by duration and delusional disorder lacks hallucinations.",TRUE,,FALSE
8678c6eb7b278bbe792b7b8325861f168725acb8ad992861132c1b74c7e71861,Neurosurgery,INTACT,B,59. A university female student started lactating even though she is not pregnant. She also noticed worsening of her vision and intermittent episodes of headache and nausea. She reported to the hospital where a Head CT scan was done which revealed a tumour in the brain. Where is the tumour likely situated,The hypothalamus,b.The pituitary,c.The medulla,d.The cerebrum,39,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""B""],
  ""reason"": ""Galactorrhea with visual disturbances and headaches strongly suggests a pituitary prolactinoma compressing the optic chiasm, making the pituitary the correct location; thus a substantive option is correct.""
}",FALSE_NOTA,B,"Galactorrhea with visual disturbances and headaches strongly suggests a pituitary prolactinoma compressing the optic chiasm, making the pituitary the correct location; thus a substantive option is correct.",TRUE,,FALSE
4ddd0890350233d61362a84320a29698a2039b7ce86245bd2d4efb25a27f8f98,General_Surgery,INTACT,C,"A 16-year form 2 student at Starehe Boy Centre, from Lokichogio, is admitted at Kiambu Hospital with abdominal distention with cystic liver mass with septations. Intraoperatively, a cystic mass with daughter cysts was identified. Partial cystectomy done. What is the most appropriate postoperative management of this condition?",Metronidazole for 10days,Praziquantel for 5 days,Albendazole for 28 days,Mebendazole for 28 days,40,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""C""],
  ""reason"": ""Daughter cysts indicate hepatic hydatid disease; postoperative albendazole for about 28 days is standard, whereas the other options are inappropriate.""
}",FALSE_NOTA,C,"Daughter cysts indicate hepatic hydatid disease; postoperative albendazole for about 28 days is standard, whereas the other options are inappropriate.",TRUE,,FALSE
f390699ee1fe6f8fa1133c786629bc38b1638e9b71c93ba24b2447bb6b2f499e,Neurology,INTACT,D,A 50-year-old presents with rapidly progressive change in mental status over 3 months. Numerous myoclonic jerks accompany the dementia; the EEG shows repetitive high-voltage polyphasic discharges. What is the likely diagnosis?,Multi-infarct dementia,Vitamin B12 deficiency,Dementia with Lewy bodies,Creutzfeldt-Jakob disease,41,"{
  ""label"": ""FALSE_NOTA"",
  ""plausible_options"": [""D""],
  ""reason"": ""Rapidly progressive dementia with myoclonus and periodic high-voltage polyphasic discharges on EEG is classic for Creutzfeldt-Jakob disease; other listed options do not match this presentation.""
}",FALSE_NOTA,D,Rapidly progressive dementia with myoclonus and periodic high-voltage polyphasic discharges on EEG is classic for Creutzfeldt-Jakob disease; other listed options do not match this presentation.,TRUE,,FALSE
c56d10ff7481e8fd1c2300ced9d905e658388ae102639b67018a38ebbd89e5a5,Obstetrics_and_Gynecology,INTACT,A,"A 43-year-old, lecturer has come to you with complaints of heavy but regular menstrual bleeding with flooding and clots. There is no anatomical reason for heavy flow. The most effective remedy for reducing her menstrual flow is:",Tranexemic acid.,Dilatation and Curettage.,Depomedroxy progesterone acetate.,Misoprostol.,42,"{
  ""label"": ""TRUE_NOTA"",
  ""plausible_options"": [],
  ""reason"": ""The most effective treatment for heavy regular menses without structural cause is the levonorgestrel-releasing intrauterine system, which is not listed. Tranexamic acid is helpful but not the most effective.""
}",TRUE_NOTA,,"The most effective treatment for heavy regular menses without structural cause is the levonorgestrel-releasing intrauterine system, which is not listed. Tranexamic acid is helpful but not the most effective.",TRUE,,FALSE
