row_index,question_id,stem,option_A,option_B,option_C,option_D,claude_raw,claude_choice,claude_abstain_code,claude_confidence,claude_rationale
209,0edc6625715fac6acd210a1f704c25cdfb1c27bd398bcc73fc4d835ed30ceac6,"A 21-year-old woman, who is known to have beta thalassemia major, attends the clinic for preconception counselling. What is the most relevant initial pre-pregnancy investigation to predict maternal complications of pregnancy?",Cardiac MRI,Chest X-Ray,ECG,Echocardiogram,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""In beta thalassemia major, iron overload from chronic transfusions commonly causes cardiomyopathy, which is a major predictor of maternal complications during pregnancy. Echocardiogram is the most appropriate initial cardiac assessment to evaluate ventricular function and detect early cardiac complications.""
}",D,null,0.85,"In beta thalassemia major, iron overload from chronic transfusions commonly causes cardiomyopathy, which is a major predictor of maternal complications during pregnancy. Echocardiogram is the most appropriate initial cardiac assessment to evaluate ventricular function and detect early cardiac complications."
210,6ee2d6cbd9649446c6797dfdf8780de3698aac46159c34590b21bf0c06f93b7e,A five-month old female infant whose parents are both bankers is brought into the emergency room with two-day history of passage of loose watery stool and two hours of irritability. She is exclusively fed on artificial milk. Physical examination reveals an infant weighing 7.5 kg with doughy skin and dry mucous membrane. The diagnosis is:,Severe acute malnutrition,Hyponatraemic dehydration,Hypernatremic dehydration,Encephalitis,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The combination of diarrhea, irritability, doughy skin texture, and exclusive artificial milk feeding in an infant strongly suggests hypernatremic dehydration. The doughy skin is a classic sign of hypernatremia, and formula-fed infants are at higher risk.""
}",C,null,0.85,"The combination of diarrhea, irritability, doughy skin texture, and exclusive artificial milk feeding in an infant strongly suggests hypernatremic dehydration. The doughy skin is a classic sign of hypernatremia, and formula-fed infants are at higher risk."
211,d953deae929e5c7b2874e9da55b15d43c5631027925a7b3ed6be034ee3f3010e,An elderly man has noticed three episodes of visual loss in his right eye. The vision in that eye goes black “like somebody pulling down a window shade.” The symptom lasts 20 to 30 min and resolves promptly. Between episodes he feels well. What is the likely diagnosis?,Internal carotid artery,Middle cerebral artery,Midbasilar artery,Anterior cerebral artery,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The classic description of monocular visual loss like a \""window shade\"" coming down describes amaurosis fugax, which is typically caused by emboli from internal carotid artery stenosis or plaque. The transient nature and complete resolution between episodes supports this vascular etiology.""
}",A,null,0.9,"The classic description of monocular visual loss like a ""window shade"" coming down describes amaurosis fugax, which is typically caused by emboli from internal carotid artery stenosis or plaque. The transient nature and complete resolution between episodes supports this vascular etiology."
212,e396f57a7a4082521360079b34ad794a43e7ae7fe6c91ac8018f8b6b3d8c5dbe,"A 75-year-old hypertensive woman presents with whirling vertigo, nausea, and weakness on the right side of her body. On exam she has nystagmus, left facial sensory loss, and right arm and leg weakness. What is the most likely diagnosis?",Internal carotid artery,Middle cerebral artery,Midbasilar artery,Anterior cerebral artery,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""The combination of vertigo, crossed neurological signs (left facial sensory loss with right-sided weakness), and nystagmus indicates a brainstem stroke. This pattern is classic for basilar artery territory involvement affecting the pons.""
}",C,null,0.9,"The combination of vertigo, crossed neurological signs (left facial sensory loss with right-sided weakness), and nystagmus indicates a brainstem stroke. This pattern is classic for basilar artery territory involvement affecting the pons."
213,b60614eeb900e9b3b42771e9c6c8a7287296f2e8c4eda3aebaef19fd9298b5be,"A 40-year-old male complains of exquisite pain and tenderness in the left ankle. There is no history of trauma. The patient is taking a mild diuretic for hypertension. On exam, the ankle is very swollen and tender. There are no other physical exam abnormalities. Which of the following is the best next step in management?",Begin colchicine and broad-spectrum antibiotics,Perform arthrocentesis,Begin allopurinol if uric acid level is elevated,Obtain ankle x-ray to rule out fracture,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Acute monoarticular arthritis requires synovial fluid analysis to differentiate between septic arthritis, crystal arthropathy, and other causes. Arthrocentesis is essential for diagnosis and guides appropriate treatment.""
}",B,null,0.9,"Acute monoarticular arthritis requires synovial fluid analysis to differentiate between septic arthritis, crystal arthropathy, and other causes. Arthrocentesis is essential for diagnosis and guides appropriate treatment."
214,5973f0cbefb351022b8e8bde3a83ec91ba7b6b9bd5c4fd4cf9deebe1e658d0c8,"An 18-year-old man complains of a lack of sex drive and having no sense of smell. He is of normal height and weight. He has absence of facial, axillary and pubic hair. His penis and testes are small in size. What is the most likely diagnosis?",Conn syndrome,Klinefelter syndrome,Kallmann syndrome,Turner syndrome,"{
  ""choice"": ""C"",
  ""abstain_code"": null,
  ""confidence"": 0.95,
  ""rationale"": ""The combination of hypogonadotropic hypogonadism (lack of sex drive, small genitalia, absent secondary sexual characteristics) with anosmia is pathognomonic for Kallmann syndrome. The normal stature rules out Turner syndrome, and the phenotype doesn't match Klinefelter syndrome or Conn syndrome.""
}",C,,0.95,"The combination of hypogonadotropic hypogonadism (lack of sex drive, small genitalia, absent secondary sexual characteristics) with anosmia is pathognomonic for Kallmann syndrome. The normal stature rules out Turner syndrome, and the phenotype doesn't match Klinefelter syndrome or Conn syndrome."
215,7c32281dfe015451b2416684fae89cc937bc04e655af60bfbc0834ebb41bd74b,"Perimenopause refers to the time period preceding menopause, when fertility wanes and menstrual cycle irregularity increases. Onset of perimenopause precedes the final menses by 2-8 years, with mean duration of 4 years. Menopause is diagnosed retrospectively after how many months of amenorrhea?",15,9,3,6,"{
  ""choice"": ""null"",
  ""abstain_code"": ""INSUFFICIENT_INFO"",
  ""confidence"": 0.3,
  ""rationale"": ""While 12 months of amenorrhea is the standard diagnostic criterion for menopause, this option is not provided among the choices A-D.""
}",null,INSUFFICIENT_INFO,0.3,"While 12 months of amenorrhea is the standard diagnostic criterion for menopause, this option is not provided among the choices A-D."
216,dc942344be85a76b79ffdc23354c6d97cf538e4fa320af9b987aff3e660e6983,A 33-year-old man presents with a painless penile ulcer which has persisted for 5 months. The lesion started as a papule which later ulcerated and has been enlarging. Physical examination reveals a nontender friable ulcer with rolled borders. Which of these is the most likely causative organism?,A Gram-positive coccus,A flagellated protozoa,A Gram-negative rod,A Spirochete,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.85,
  ""rationale"": ""The chronic, painless, friable ulcer with rolled borders that started as a papule and has been enlarging over 5 months is characteristic of donovanosis (granuloma inguinale) caused by Klebsiella granulomatis, a Gram-negative rod. The chronicity and morphology distinguish it from syphilitic chancre.""
}",C,null,0.85,"The chronic, painless, friable ulcer with rolled borders that started as a papule and has been enlarging over 5 months is characteristic of donovanosis (granuloma inguinale) caused by Klebsiella granulomatis, a Gram-negative rod. The chronicity and morphology distinguish it from syphilitic chancre."
217,41a7ce8c8516e154ca2e49f4d26e8bdce904825753776f0bd2654e5e50433673,"35)	During a regular checkup of an 8-year-old child, you note a loud first heart sound with a fixed and widely split second heart sound at the upper left sternal border that does not change with respirations. The patient is otherwise active and healthy. Which of the following heart lesions most likely explains these findings?",Atrial septal defect (ASD),. Ventricular septal defect (VSD),Isolated tricuspid regurgitation,Tetralogy of Fallot,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Fixed wide splitting of S2 that does not vary with respiration is pathognomonic for atrial septal defect. The loud S1 and location at upper left sternal border are consistent with increased flow across the tricuspid valve due to left-to-right shunting.""
}",A,null,0.9,Fixed wide splitting of S2 that does not vary with respiration is pathognomonic for atrial septal defect. The loud S1 and location at upper left sternal border are consistent with increased flow across the tricuspid valve due to left-to-right shunting.
218,d5bad7ed3097d839e3904e886bf761fec63fbba8ca4ce740cf625347a57f51b8,"A 28-year-old man is brought by ambulance to the emergency department after falling from the roof of his home four hours ago. Upon initial evaluation, he has visible deformities of his bilateral lower extremities and a positive FAST exam. Heart rate is 135, blood pressure 85/58, and urine output is 40 cc over 3 hours. According to ATLS guidelines, what percentage of his blood volume has this patient likely lost?",40-50%,<15%,15-30%,>50%,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Patient presents with tachycardia (HR 135), hypotension (BP 85/58), decreased urine output (40cc/3hrs = 13cc/hr), and positive FAST exam indicating hemoperitoneum. These findings are consistent with ATLS Class III hemorrhagic shock, which corresponds to 30-40% blood volume loss, making 15-30% the closest option.""
}",C,null,0.9,"Patient presents with tachycardia (HR 135), hypotension (BP 85/58), decreased urine output (40cc/3hrs = 13cc/hr), and positive FAST exam indicating hemoperitoneum. These findings are consistent with ATLS Class III hemorrhagic shock, which corresponds to 30-40% blood volume loss, making 15-30% the closest option."
