row_index,question_id,stem,option_A,option_B,option_C,option_D,gpt5_raw,gpt5_choice,gpt5_abstain_code,gpt5_confidence,gpt5_rationale
248,7fe8cf2ea7d60f5d4461d9438407383b71a7017113b89f348752909b5715ec8c,"A newly admitted patient has burns on both lower limbs. The burned areas appear white and leather like. No blisters or bleeding are present. The patient states that she feels very little pain. This injury can likely be categorized as
",Superficial burn,Partial thickness superficial,Deep partial thickness burn,Full thickness burn,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""White, leathery appearance with absent blisters/bleeding and minimal pain indicates nerve destruction consistent with a full-thickness (third-degree) burn.""
}",D,,0.9,"White, leathery appearance with absent blisters/bleeding and minimal pain indicates nerve destruction consistent with a full-thickness (third-degree) burn."
249,ad4cd22ff6befcb6340600a89ff3478da424339180ac714b9a371790a146cf2e,24 yr old old immunocompromised patient had a procedure and stayed for about 2 weeks on admission in the hospital and was placed on broad spectrum antibiotics for some time. He later developed clostridium deficile infection. Which of the following is the least risk factor?,Immunocompromised status,Long hospital stay,Broad spectrum antibiotics,Age of the patient,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.92,
  ""rationale"": ""Major risk factors for C. difficile include broad-spectrum antibiotics, prolonged hospitalization, and immunocompromised status. Advanced age increases risk, but at 24 years old, age is not a risk factor, making it the least relevant here.""
}",D,,0.92,"Major risk factors for C. difficile include broad-spectrum antibiotics, prolonged hospitalization, and immunocompromised status. Advanced age increases risk, but at 24 years old, age is not a risk factor, making it the least relevant here."
250,ad71844284fd768c9f2b6e0b6fc01cff7f085cda02075c66785026f7e7929f20,You are performing a splenectomy on a patient with hypersplenism. Thrombocytopenia is the major problem with this patient. Special attention to which technical aspect of the procedure is advised? ,Ligation of the splenic artery before the vein,Division of the short gastric vessels before approach to the hilum,"Medial visceral rotation of the entire spleen, pancreas and leftcolon.",Minimal touching or manipulation of the spleen,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""In hypersplenism with severe thrombocytopenia, the spleen is friable and bleeding risk is high. A no-touch or minimal manipulation technique reduces capsular tears and hemorrhage during splenectomy.""
}",D,,0.82,"In hypersplenism with severe thrombocytopenia, the spleen is friable and bleeding risk is high. A no-touch or minimal manipulation technique reduces capsular tears and hemorrhage during splenectomy."
251,cf8df7d30be1084ac07e14e6cb0c28e99f7073390673064aaa464d6f9677f91e,"A 60-year-old white female presents with epigastric pain, nausea and vomiting, heart rate of 50, and pronounced first-degree AV block on ER cardiac monitor. Blood pressure is 130/80. Which of the following coronary arteries is most likely to be involved in this process?",Septal branches,Circumflex,Left anterior descending,Left main,"{
  ""choice"": ""null"",
  ""abstain_code"": ""NO_VALID_OPTION"",
  ""confidence"": 0.86,
  ""rationale"": ""Bradycardia with first-degree AV block and GI symptoms suggests an inferior MI with AV nodal ischemia, most commonly due to right coronary artery involvement. The RCA is not among the options listed.""
}",null,NO_VALID_OPTION,0.86,"Bradycardia with first-degree AV block and GI symptoms suggests an inferior MI with AV nodal ischemia, most commonly due to right coronary artery involvement. The RCA is not among the options listed."
252,6f974a4e0a215d9ad8ccebcbd3efc8779c2969a6b6a06c9fbb96678a61c65576,A 23-year-old presented with a lower abdominal pain of 1-week duration and 6 weeks history of Amenorrhoea. Ultrasound scan reveals pregnancy in the uterus and another in the interstitial of the tube. The appropriate diagnosis,Heterogenous pregnancy,Interstitial pregnancy,Ectopic pregnancy,Homogenous pregnancy,"{
  ""choice"": ""A"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.78,
  ""rationale"": ""The finding of both an intrauterine pregnancy and an interstitial tubal pregnancy indicates a heterotopic pregnancy. ‘Interstitial pregnancy’ or ‘ectopic pregnancy’ alone would omit the concurrent intrauterine gestation.""
}",A,,0.78,The finding of both an intrauterine pregnancy and an interstitial tubal pregnancy indicates a heterotopic pregnancy. ‘Interstitial pregnancy’ or ‘ectopic pregnancy’ alone would omit the concurrent intrauterine gestation.
253,556c1674691bd47815cf10f7926da155808ddd263465e5a0133e1ecd7b28e6d5,A 37-year-old man is brought to the doctor by his family because of a rapid intellectual decline over the past 2 months. Exam reveals slow writhing movements with dystonic posturing. His father died of a similar illness. What is the likely diagnosis?,Tic,Dystonia,Wilson’s disease,Parkinson’s disease,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.7,
  ""rationale"": ""Rapid cognitive decline in a young adult with slow writhing (athetotic) movements and dystonia is characteristic of Wilson’s disease. Tic and dystonia are movement types rather than diagnoses, and Parkinson’s disease typically presents later with different motor features. While the family history suggests a hereditary disorder, Wilson’s remains the best option among those listed.""
}",C,,0.7,"Rapid cognitive decline in a young adult with slow writhing (athetotic) movements and dystonia is characteristic of Wilson’s disease. Tic and dystonia are movement types rather than diagnoses, and Parkinson’s disease typically presents later with different motor features. While the family history suggests a hereditary disorder, Wilson’s remains the best option among those listed."
254,e7e8f425eb3660cf78fe17bd9b5314dcbf5443b4cc3f427b740c41a752189c75,"A 25-year old woman, injured in a motor vehicular crash is admitted to the emergency department Hi pupils react sluggishly and his eyes open to painful stimuli. He does not follow commands but she moans periodically. His right arm is deformed and does not respond to painful stimulus; however, his left hand reaches purposefully toward the painful stimulus. Both legs are extended. His GCS score is",2,4,6,9,"{
  ""choice"": ""D"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.9,
  ""rationale"": ""Eye opening to pain = 2, moaning only = verbal 2, and purposeful reaching/localizing pain = motor 5. Total GCS is 2 + 2 + 5 = 9.""
}",D,,0.9,"Eye opening to pain = 2, moaning only = verbal 2, and purposeful reaching/localizing pain = motor 5. Total GCS is 2 + 2 + 5 = 9."
255,00beb1373d3a42a46a05ade6c55872e685dfc4e15bd26b084fcee771022fedcc,"A 23-year-old man is brought to casualty following a motorcycle collision. His airway and breathing was noted to be intact, but he is bleeding heavily from his left lower extremity, which has suffered a traumatic amputation. While attempting to obtain intravenous access, he is noted to be hypotensive. Which of the following is true?",He will be coagulopathic due to dilution of clotting factors.,. He will be hypercoagulable due to consumption of clotting factors.,He will be coagulopathic due to loss of clotting factors.,He will be hypercoagulable due to increased hepatic production of clotting factors.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""In massive hemorrhage from traumatic amputation, early coagulopathy develops from loss of clotting factors and platelets with the bleeding itself. Dilutional coagulopathy (A) would require substantial crystalloid/blood product resuscitation, and consumption leading to hypercoagulability (B) is incorrect; increased hepatic production (D) is not immediate and is unlikely in hypoperfusion.""
}",C,,0.86,"In massive hemorrhage from traumatic amputation, early coagulopathy develops from loss of clotting factors and platelets with the bleeding itself. Dilutional coagulopathy (A) would require substantial crystalloid/blood product resuscitation, and consumption leading to hypercoagulability (B) is incorrect; increased hepatic production (D) is not immediate and is unlikely in hypoperfusion."
256,36b4eb1a031d24a1e84740bbe491dc096cdc66cef812839378d4939640ae4eac,A 3-day old neonate delivered at term presents with oozing of blood from the umbilical cord stump and passage of dark stools of six hours duration. He had stopped sucking and became breathless just before presentation. Which of the following statements is valid?,The diagnosis is haemolytic disease of newborn,Intramuscular Vitamin K 1mg is recommended,Double volume exchange transfusion is indicated,Tender hepatomegaly will be expected,"{
  ""choice"": ""B"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.86,
  ""rationale"": ""Bleeding from the umbilical stump and melena on day 3 in a term neonate is typical of classic vitamin K deficiency bleeding. Management includes administration of vitamin K1 (phytonadione), commonly 1 mg, typically given parenterally. Hemolytic disease and exchange transfusion are not consistent with this presentation, and hepatomegaly is not expected.""
}",B,,0.86,"Bleeding from the umbilical stump and melena on day 3 in a term neonate is typical of classic vitamin K deficiency bleeding. Management includes administration of vitamin K1 (phytonadione), commonly 1 mg, typically given parenterally. Hemolytic disease and exchange transfusion are not consistent with this presentation, and hepatomegaly is not expected."
257,3aaaafb8d0d9576aeb24b46000f92c2fc5d5ddde174b4a4d4ca555daa1f28fb8,A twenty five-year-old girl presents with mid-cycle pain on a regular monthly basis. She is sexually active and does not take any contraception. The pain quickly resolves after 24 hours. She has a regular 28-day cycle. The likely cause of the pain is:,PID.,Endometriosis.,Mittelschmertz syndrome.,Adenomyosis.,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.95,
  ""rationale"": ""Brief, self-limited mid-cycle pain in a woman with regular 28-day cycles is classic for ovulation (Mittelschmerz). PID, endometriosis, and adenomyosis typically cause non-cyclical or menstruation-related pain with other symptoms. Therefore Mittelschmerz is the most likely cause.""
}",C,,0.95,"Brief, self-limited mid-cycle pain in a woman with regular 28-day cycles is classic for ovulation (Mittelschmerz). PID, endometriosis, and adenomyosis typically cause non-cyclical or menstruation-related pain with other symptoms. Therefore Mittelschmerz is the most likely cause."
258,5a5cb206f8cdad4e40253283a72478609c2a791735de326297e754c15135357c,"A 17-year-old woman, who is obese, reports to the hospital with a three-month history of amenorrhoea. She is noticed to have facial hair. Her blood pressure is 126/80 mmHg and body mass index is 32 kg/m2. What is the next most appropriate investigation?",Serum FSH and LH levels,Serum 17-hydroxy-progesterone levels,Serum testosterone levels,Pituitary MRI,"{
  ""choice"": ""C"",
  ""abstain_code"": ""null"",
  ""confidence"": 0.82,
  ""rationale"": ""Obesity, amenorrhea, and hirsutism suggest PCOS; the next step is to document biochemical hyperandrogenism with a serum testosterone level. LH/FSH ratio is nonspecific, 17-hydroxyprogesterone is for suspected CAH (not first-line here), and pituitary MRI is reserved for prolactinoma or neurological signs.""
}",C,,0.82,"Obesity, amenorrhea, and hirsutism suggest PCOS; the next step is to document biochemical hyperandrogenism with a serum testosterone level. LH/FSH ratio is nonspecific, 17-hydroxyprogesterone is for suspected CAH (not first-line here), and pituitary MRI is reserved for prolactinoma or neurological signs."
